style,artist,picture,path
Expressionism,balthus,larchant-1939,downloaded_images/larchant-1939.jpg
Realism,vincent-van-gogh,churchyard-in-winter-1883(1),downloaded_images/churchyard-in-winter-1883(1).jpg
Cubism,carlos-merida,composici-n-abstracta-1975,downloaded_images/composici-n-abstracta-1975.jpg
Impressionism,pierre-auguste-renoir,woman-tying-her-shoe,downloaded_images/woman-tying-her-shoe.jpg
Naive_Art_Primitivism,marc-chagall,the-cowshed-1917,downloaded_images/the-cowshed-1917.jpg
Baroque,jacob-jordaens,two-studies-of-the-head-of-abraham-grapheus-1621,downloaded_images/two-studies-of-the-head-of-abraham-grapheus-1621.jpg
Baroque,adriaen-van-ostade,the-drinkers-1658,downloaded_images/the-drinkers-1658.jpg
Minimalism,alighiero-boetti,dieciundicidodici-1980,downloaded_images/dieciundicidodici-1980.jpg
Romanticism,vasily-polenov,droit-du-seigneur-1874,downloaded_images/droit-du-seigneur-1874.jpg
Realism,vincent-van-gogh,weed-burner-sitting-on-a-wheelbarrow-with-his-wife-1883,downloaded_images/weed-burner-sitting-on-a-wheelbarrow-with-his-wife-1883.jpg
Impressionism,eugene-boudin,the-port-of-deauville-1,downloaded_images/the-port-of-deauville-1.jpg
Expressionism,m.c.-escher,initial-v,downloaded_images/initial-v.jpg
Impressionism,theodor-pallady,ci-meaua-de-pe-strada-sp-tarului,downloaded_images/ci-meaua-de-pe-strada-sp-tarului.jpg
Realism,ilya-mashkov,breakfast-still-life-1924,downloaded_images/breakfast-still-life-1924.jpg
Symbolism,pierre-puvis-de-chavannes,study-for-four-figures-in-rest,downloaded_images/study-for-four-figures-in-rest.jpg
Symbolism,nicholas-roerich,himalayas-pink-peaks-1947,downloaded_images/himalayas-pink-peaks-1947.jpg
Post_Impressionism,maurice-prendergast,on-the-beach-st-malo,downloaded_images/on-the-beach-st-malo.jpg
Expressionism,martiros-saryan,to-the-spring-1926,downloaded_images/to-the-spring-1926.jpg
Impressionism,matej-sternen,na-trgu,downloaded_images/na-trgu.jpg
Rococo,giovanni-battista-tiepolo,the-last-supper-1747,downloaded_images/the-last-supper-1747.jpg
Cubism,le-corbusier,th-mes-ubu-parurge-et-alma-rio-1960,downloaded_images/th-mes-ubu-parurge-et-alma-rio-1960.jpg
Romanticism,gustave-dore,the-queen-of-heaven,downloaded_images/the-queen-of-heaven.jpg
Impressionism,john-singer-sargent,santa-maria-della-salute-1906,downloaded_images/santa-maria-della-salute-1906.jpg
Abstract_Expressionism,lee-krasner,untitled-from-little-image-series-1949,downloaded_images/untitled-from-little-image-series-1949.jpg
Post_Impressionism,maurice-denis,sleeping-woman-1892,downloaded_images/sleeping-woman-1892.jpg
Mannerism_Late_Renaissance,giorgio-vasari,the-studio-of-the-painter,downloaded_images/the-studio-of-the-painter.jpg
Romanticism,adolphe-joseph-thomas-monticelli,elegant-women-and-cupids,downloaded_images/elegant-women-and-cupids.jpg
Impressionism,mary-cassatt,mother-holding-her-baby,downloaded_images/mother-holding-her-baby.jpg
Northern_Renaissance,albrecht-altdorfer,samson-and-the-lion-1512,downloaded_images/samson-and-the-lion-1512.jpg
Impressionism,claude-monet,the-pyramids-cliffs-at-belle-ile,downloaded_images/the-pyramids-cliffs-at-belle-ile.jpg
Realism,charles-francois-daubigny,the-banks-of-the-river-1,downloaded_images/the-banks-of-the-river-1.jpg
Realism,winslow-homer,snap-the-whip,downloaded_images/snap-the-whip.jpg
Baroque,agostino-carracci,the-holy-family-with-sts-anthony-abbot-catherine-and-the-infant-st-john-1582,downloaded_images/the-holy-family-with-sts-anthony-abbot-catherine-and-the-infant-st-john-1582.jpg
Baroque,gabriel-metsu,the-apple-peeler-1657,downloaded_images/the-apple-peeler-1657.jpg
Post_Impressionism,paul-cezanne,reflections-in-the-water,downloaded_images/reflections-in-the-water.jpg
Impressionism,maurice-prendergast,skipping-rope-1895,downloaded_images/skipping-rope-1895.jpg
Romanticism,john-collier,the-artist-s-wife-marion-collier-n-e-huxley,downloaded_images/the-artist-s-wife-marion-collier-n-e-huxley.jpg
Romanticism,gustave-dore,the-descent-from-thecross,downloaded_images/the-descent-from-thecross.jpg
Realism,fyodor-vasilyev,rapid-stream,downloaded_images/rapid-stream.jpg
Romanticism,fyodor-solntsev,people-clothes-the-province-of-kiev-1,downloaded_images/people-clothes-the-province-of-kiev-1.jpg
Realism,anders-zorn,opal-1891,downloaded_images/opal-1891.jpg
Naive_Art_Primitivism,marc-chagall,bathsheba-1963,downloaded_images/bathsheba-1963.jpg
Art_Nouveau_Modern,nicholas-roerich,brangena-1912,downloaded_images/brangena-1912.jpg
Realism,thomas-eakins,john-biglin-in-a-single-scull-1874-1,downloaded_images/john-biglin-in-a-single-scull-1874-1.jpg
Realism,martiros-saryan,portrait-of-an-art-critic-abram-efros-1944,downloaded_images/portrait-of-an-art-critic-abram-efros-1944.jpg
High_Renaissance,cima-da-conegliano,madonna-of-the-orange-tree-with-st-ludovic-of-toulouse-and-st-jerome,downloaded_images/madonna-of-the-orange-tree-with-st-ludovic-of-toulouse-and-st-jerome.jpg
Expressionism,george-mavroides,nino-2000,downloaded_images/nino-2000.jpg
Synthetic_Cubism,georges-braque,violin-and-pipe-le-quotidien-1913,downloaded_images/violin-and-pipe-le-quotidien-1913.jpg
Northern_Renaissance,gerard-david,the-virgin-and-child-in-a-landscape,downloaded_images/the-virgin-and-child-in-a-landscape.jpg
Art_Nouveau_Modern,ivan-bilibin,prince-ivan-and-the-firebird-illustration-for-the-russian-fairy-story-the-firebird-1901,downloaded_images/prince-ivan-and-the-firebird-illustration-for-the-russian-fairy-story-the-firebird-1901.jpg
Cubism,louis-marcoussis,composition-au-visage-et-au-coquillage-1939,downloaded_images/composition-au-visage-et-au-coquillage-1939.jpg
Symbolism,mstislav-dobuzhinsky,rooftops-1901,downloaded_images/rooftops-1901.jpg
Art_Nouveau_Modern,felix-vallotton,henri-d-artois-1895,downloaded_images/henri-d-artois-1895.jpg
Art_Nouveau_Modern,nicholas-roerich,tristan-1912,downloaded_images/tristan-1912.jpg
Post_Impressionism,vincent-van-gogh,woman-standing-1890,downloaded_images/woman-standing-1890.jpg
Realism,vincent-van-gogh,seated-girl-seen-from-the-front,downloaded_images/seated-girl-seen-from-the-front.jpg
Impressionism,william-merritt-chase,girl-in-a-japanese-costume,downloaded_images/girl-in-a-japanese-costume.jpg
Color_Field_Painting,morris-louis,floral-v-1960,downloaded_images/floral-v-1960.jpg
Art_Nouveau_Modern,leon-bakst,arabic-dancer,downloaded_images/arabic-dancer.jpg
Northern_Renaissance,albrecht-durer,deposition-engraved-passion-1512,downloaded_images/deposition-engraved-passion-1512.jpg
Art_Nouveau_Modern,nicholas-roerich,tristan-1912-1,downloaded_images/tristan-1912-1.jpg
Romanticism,dante-gabriel-rossetti,the-beloved-study-the-bride-study-1865,downloaded_images/the-beloved-study-the-bride-study-1865.jpg
Ukiyo_e,tsukioka-yoshitoshi,lady-getting-tattooed,downloaded_images/lady-getting-tattooed.jpg
Romanticism,thomas-cole,catskill-scenery,downloaded_images/catskill-scenery.jpg
Naive_Art_Primitivism,marc-chagall,tchitchikov-triumphant,downloaded_images/tchitchikov-triumphant.jpg
Symbolism,james-tissot,the-death-of-aaron,downloaded_images/the-death-of-aaron.jpg
Expressionism,ion-tuculescu,travelling-eyes,downloaded_images/travelling-eyes.jpg
Art_Nouveau_Modern,nicholas-roerich,saint-sergius-1922,downloaded_images/saint-sergius-1922.jpg
Impressionism,edouard-manet,woman-in-furs-portrait-of-mery-laurent-1882,downloaded_images/woman-in-furs-portrait-of-mery-laurent-1882.jpg
Impressionism,james-tissot,a-declaration-of-love,downloaded_images/a-declaration-of-love.jpg
Impressionism,james-ensor,old-lady-with-blue-shawl-the-artist-s-grandmother-1881,downloaded_images/old-lady-with-blue-shawl-the-artist-s-grandmother-1881.jpg
Expressionism,max-pechstein,schneeschmelze-melting-snow-1922,downloaded_images/schneeschmelze-melting-snow-1922.jpg
Pop_Art,andy-warhol,marylin-red,downloaded_images/marylin-red.jpg
Realism,ilya-repin,portrait-of-a-bocharova-artist-s-aunts-1859,downloaded_images/portrait-of-a-bocharova-artist-s-aunts-1859.jpg
Northern_Renaissance,albrecht-durer,christ-appears-to-mary-magdalene-1511,downloaded_images/christ-appears-to-mary-magdalene-1511.jpg
Mannerism_Late_Renaissance,titian,st-john-the-almsgiver-1550,downloaded_images/st-john-the-almsgiver-1550.jpg
Art_Nouveau_Modern,nicholas-roerich,kiss-the-earth-1912-1,downloaded_images/kiss-the-earth-1912-1.jpg
Expressionism,martiros-saryan,ararat-1912,downloaded_images/ararat-1912.jpg
Realism,charles-francois-daubigny,sunset-on-the-oise-1865,downloaded_images/sunset-on-the-oise-1865.jpg
Art_Nouveau_Modern,wilhelm-kotarbinski,adagio2,downloaded_images/adagio2.jpg
Baroque,adriaen-van-ostade,the-peasant-settling-his-debt,downloaded_images/the-peasant-settling-his-debt.jpg
Impressionism,arkhip-kuindzhi,view-on-moscow-from-sparrow-hills-1882,downloaded_images/view-on-moscow-from-sparrow-hills-1882.jpg
Art_Nouveau_Modern,nicholas-roerich,solveig-1912,downloaded_images/solveig-1912.jpg
Impressionism,peder-severin-kroyer,marie-kr-yer-painting-on-the-beach-at-stenbjerg-1889,downloaded_images/marie-kr-yer-painting-on-the-beach-at-stenbjerg-1889.jpg
Impressionism,john-henry-twachtman,round-hill-road-1900,downloaded_images/round-hill-road-1900.jpg
Expressionism,henri-matisse,young-woman-playing-violin-1923,downloaded_images/young-woman-playing-violin-1923.jpg
Post_Impressionism,richard-gerstl,fruit-tree-1907,downloaded_images/fruit-tree-1907.jpg
Expressionism,ernst-ludwig-kirchner,cows-at-sunset-1919,downloaded_images/cows-at-sunset-1919.jpg
Realism,james-tissot,hide-and-seek,downloaded_images/hide-and-seek.jpg
Realism,fyodor-vasilyev,landscape-pargolovo,downloaded_images/landscape-pargolovo.jpg
Post_Impressionism,pyotr-konchalovsky,kutaisi-grape-market-1935,downloaded_images/kutaisi-grape-market-1935.jpg
Northern_Renaissance,lucas-cranach-the-elder,paradise-1536,downloaded_images/paradise-1536.jpg
Art_Nouveau_Modern,edmund-dulac,princess-orchid-s-party-illustration-to-fairies-i-have-met,downloaded_images/princess-orchid-s-party-illustration-to-fairies-i-have-met.jpg
Rococo,william-hogarth,portrait-of-lady-mary-grey-and-lord-george-grey-1740,downloaded_images/portrait-of-lady-mary-grey-and-lord-george-grey-1740.jpg
Realism,john-everett-millais,caller-herrin,downloaded_images/caller-herrin.jpg
Naive_Art_Primitivism,niko-pirosmani,kakheti-wine-kardanah(1),downloaded_images/kakheti-wine-kardanah(1).jpg
Pointillism,maurice-prendergast,rising-tide-st-malo,downloaded_images/rising-tide-st-malo.jpg
Symbolism,nicholas-roerich,tibet-1943-1,downloaded_images/tibet-1943-1.jpg
Expressionism,balthus,young-girl-with-white-skirt-1955,downloaded_images/young-girl-with-white-skirt-1955.jpg
Contemporary_Realism,richard-whitney,helen-papoutsy,downloaded_images/helen-papoutsy.jpg
Symbolism,mikhail-vrubel,a-man-in-a-russian-old-style-costume-1886,downloaded_images/a-man-in-a-russian-old-style-costume-1886.jpg
Romanticism,konstantin-makovsky,street-in-cairo,downloaded_images/street-in-cairo.jpg
Abstract_Expressionism,aaron-siskind,per-400-1983,downloaded_images/per-400-1983.jpg
Romanticism,william-holman-hunt,portrait-of-dante-gabriel-rossetti-1853,downloaded_images/portrait-of-dante-gabriel-rossetti-1853.jpg
Impressionism,john-henry-twachtman,in-the-greenhouse,downloaded_images/in-the-greenhouse.jpg
High_Renaissance,pietro-perugino,madonna-with-saints-adoring-the-child,downloaded_images/madonna-with-saints-adoring-the-child.jpg
Expressionism,pierre-alechinsky,stars-and-disasters-astres-et-d-sastres-1969-1,downloaded_images/stars-and-disasters-astres-et-d-sastres-1969-1.jpg
Realism,vasily-surikov,view-of-kremlin-at-winter-1876,downloaded_images/view-of-kremlin-at-winter-1876.jpg
Impressionism,willard-metcalf,flying-shadows-1,downloaded_images/flying-shadows-1.jpg
Art_Nouveau_Modern,nicholas-roerich,clowns-skula-and-yeroshka-1914,downloaded_images/clowns-skula-and-yeroshka-1914.jpg
Baroque,bartolome-esteban-murillo,the-immaculate-conception-1,downloaded_images/the-immaculate-conception-1.jpg
Realism,ilya-repin,on-a-turf-bench-1876,downloaded_images/on-a-turf-bench-1876.jpg
Expressionism,paul-delvaux,naked-at-dawn-1932,downloaded_images/naked-at-dawn-1932.jpg
Expressionism,dimitris-mytaras,mirror-with-mauve-1964,downloaded_images/mirror-with-mauve-1964.jpg
Northern_Renaissance,hans-holbein-the-younger,st-john-the-baptist,downloaded_images/st-john-the-baptist.jpg
Impressionism,pierre-auguste-renoir,girl-wearing-a-straw-hat,downloaded_images/girl-wearing-a-straw-hat.jpg
High_Renaissance,titian,giorgio-cornaro-with-a-falcon-1537,downloaded_images/giorgio-cornaro-with-a-falcon-1537.jpg
Baroque,adriaen-van-de-velde,battle,downloaded_images/battle.jpg
Early_Renaissance,andrea-del-verrocchio,putto-with-dolphin,downloaded_images/putto-with-dolphin.jpg
Expressionism,george-bouzianis,topio-sto-aixenaou-1928,downloaded_images/topio-sto-aixenaou-1928.jpg
Symbolism,konstantin-bogaevsky,altars-in-the-desert-1908,downloaded_images/altars-in-the-desert-1908.jpg
Impressionism,claude-monet,rouen-cathedral-evening-harmony-in-brown-1894,downloaded_images/rouen-cathedral-evening-harmony-in-brown-1894.jpg
Color_Field_Painting,gotthard-graubner,caldo-2002,downloaded_images/caldo-2002.jpg
Realism,salvador-dali,equestrian-fantasy-portrait-of-lady-dunn,downloaded_images/equestrian-fantasy-portrait-of-lady-dunn.jpg
Naive_Art_Primitivism,marc-chagall,window-over-a-garden,downloaded_images/window-over-a-garden.jpg
Cubism,pablo-picasso,woman-in-an-armchair-1941,downloaded_images/woman-in-an-armchair-1941.jpg
Post_Impressionism,vincent-van-gogh,street-in-saintes-maries-1888-2,downloaded_images/street-in-saintes-maries-1888-2.jpg
Art_Nouveau_Modern,edmund-dulac,a-palace-of-wonder-from-beauty-and-the-beast,downloaded_images/a-palace-of-wonder-from-beauty-and-the-beast.jpg
Baroque,guido-reni,saint-mark,downloaded_images/saint-mark.jpg
Abstract_Expressionism,jackson-pollock,number-14(1),downloaded_images/number-14(1).jpg
Romanticism,joseph-wright,virgil-s-tomb-with-the-figure-of-silius-italicus-1779,downloaded_images/virgil-s-tomb-with-the-figure-of-silius-italicus-1779.jpg
Post_Impressionism,henri-de-toulouse-lautrec,the-redhead-with-a-white-blouse-1888,downloaded_images/the-redhead-with-a-white-blouse-1888.jpg
Romanticism,fyodor-solntsev,clothing-of-queens-with-portraits-of-queens-evdokia-lukianovny-and-natalia-kirilovna,downloaded_images/clothing-of-queens-with-portraits-of-queens-evdokia-lukianovny-and-natalia-kirilovna.jpg
Art_Nouveau_Modern,henri-de-toulouse-lautrec,the-mad-cow,downloaded_images/the-mad-cow.jpg
Early_Renaissance,carlo-crivelli,piet-1,downloaded_images/piet-1.jpg
Early_Renaissance,andrea-mantegna,maria-with-the-sleeping-child-1455,downloaded_images/maria-with-the-sleeping-child-1455.jpg
Impressionism,arkhip-kuindzhi,night,downloaded_images/night.jpg
Post_Impressionism,edouard-cortes,place-de-la-madeleine-2,downloaded_images/place-de-la-madeleine-2.jpg
Northern_Renaissance,albrecht-durer,portrait-of-jakob-fugger-1,downloaded_images/portrait-of-jakob-fugger-1.jpg
Realism,ilya-repin,portrait-of-m-p-shevtsova-wife-of-a-shevtsov-1876,downloaded_images/portrait-of-m-p-shevtsova-wife-of-a-shevtsov-1876.jpg
Impressionism,pierre-auguste-renoir,jacques-fray-as-a-baby-1904,downloaded_images/jacques-fray-as-a-baby-1904.jpg
Pop_Art,andy-warhol,queen-beatrix-of-the-netherlands-from-reigning-queens-1985,downloaded_images/queen-beatrix-of-the-netherlands-from-reigning-queens-1985.jpg
Impressionism,claude-monet,the-wooden-bridge,downloaded_images/the-wooden-bridge.jpg
Realism,john-singer-sargent,villa-torlonia-fountain-1907,downloaded_images/villa-torlonia-fountain-1907.jpg
Naive_Art_Primitivism,pablo-picasso,jacqueline-in-turkish-costume-1955,downloaded_images/jacqueline-in-turkish-costume-1955.jpg
Symbolism,konstantin-vasilyev,marshal-zhukov,downloaded_images/marshal-zhukov.jpg
Post_Impressionism,ilya-mashkov,berries-on-the-background-of-a-red-tray-1908,downloaded_images/berries-on-the-background-of-a-red-tray-1908.jpg
Romanticism,william-shayer,afternoon-rest,downloaded_images/afternoon-rest.jpg
Cubism,romare-bearden,battle-with-cicones-1977,downloaded_images/battle-with-cicones-1977.jpg
Realism,james-tissot,unaccepted,downloaded_images/unaccepted.jpg
Rococo,louise-elisabeth-vigee-le-brun,portrait-of-baron-grigory-alexandrovich-stroganoff-1793,downloaded_images/portrait-of-baron-grigory-alexandrovich-stroganoff-1793.jpg
Early_Renaissance,carlo-crivelli,annunciation-angel-1482,downloaded_images/annunciation-angel-1482.jpg
Rococo,allan-ramsay,the-painter-s-wife-margaret-lindsay,downloaded_images/the-painter-s-wife-margaret-lindsay.jpg
Realism,boris-kustodiev,portrait-of-m-a-voloshin-1924,downloaded_images/portrait-of-m-a-voloshin-1924.jpg
Symbolism,konstantin-bogaevsky,classical-landscape-1910,downloaded_images/classical-landscape-1910.jpg
Romanticism,ivan-aivazovsky,the-shipwreck-1875,downloaded_images/the-shipwreck-1875.jpg
Northern_Renaissance,jean-fouquet,medallion,downloaded_images/medallion.jpg
Romanticism,caspar-david-friedrich,oak-tree-in-the-snow-1828,downloaded_images/oak-tree-in-the-snow-1828.jpg
Northern_Renaissance,hans-baldung,the-three-kings-altarpiece,downloaded_images/the-three-kings-altarpiece.jpg
Realism,camille-pissarro,la-varenne-de-st-hilaire-1863,downloaded_images/la-varenne-de-st-hilaire-1863.jpg
Romanticism,konstantin-makovsky,portrait-of-russian-opera-singer-nikolay-figner,downloaded_images/portrait-of-russian-opera-singer-nikolay-figner.jpg
Realism,charles-francois-daubigny,the-banks-of-the-oise(1),downloaded_images/the-banks-of-the-oise(1).jpg
Romanticism,theodore-gericault,horse-leaving-a-stable,downloaded_images/horse-leaving-a-stable.jpg
Impressionism,pierre-auguste-renoir,the-seine-at-argenteuil-1888-1,downloaded_images/the-seine-at-argenteuil-1888-1.jpg
Cubism,ernst-ludwig-kirchner,traber-team,downloaded_images/traber-team.jpg
Northern_Renaissance,hans-baldung,the-erection-of-the-cross-1507,downloaded_images/the-erection-of-the-cross-1507.jpg
Impressionism,camille-pissarro,peasant-woman-at-the-well,downloaded_images/peasant-woman-at-the-well.jpg
Impressionism,pierre-auguste-renoir,cup-and-oranges,downloaded_images/cup-and-oranges.jpg
Naive_Art_Primitivism,marc-chagall,illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-18,downloaded_images/illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-18.jpg
Romanticism,william-holman-hunt,british-artist-william-holman-hunt,downloaded_images/british-artist-william-holman-hunt.jpg
Naive_Art_Primitivism,horace-pippin,victorian-interior,downloaded_images/victorian-interior.jpg
Minimalism,walter-de-maria,triangle-circle-square-1972,downloaded_images/triangle-circle-square-1972.jpg
Realism,ivan-kramskoy,portrait-of-the-artist-konstantin-savitsky-1871,downloaded_images/portrait-of-the-artist-konstantin-savitsky-1871.jpg
Realism,vincent-van-gogh,sien-nursing-baby-half-figure-1882-1,downloaded_images/sien-nursing-baby-half-figure-1882-1.jpg
Impressionism,joaquã­n-sorolla,maria-at-the-beach-biarritz-1906,downloaded_images/maria-at-the-beach-biarritz-1906.jpg
Abstract_Expressionism,betty-parsons,ladder-1968,downloaded_images/ladder-1968.jpg
Northern_Renaissance,albrecht-durer,arm-of-eve,downloaded_images/arm-of-eve.jpg
Romanticism,johan-christian-dahl,holmestrand-1843,downloaded_images/holmestrand-1843.jpg
Art_Nouveau_Modern,carl-larsson,plowing(1),downloaded_images/plowing(1).jpg
Romanticism,alexander-orlowski,portrait-of-a-woman-1814,downloaded_images/portrait-of-a-woman-1814.jpg
Impressionism,konstantinos-volanakis,washing-women-at-the-river,downloaded_images/washing-women-at-the-river.jpg
Romanticism,orest-kiprensky,a-large-griffonnage-1814,downloaded_images/a-large-griffonnage-1814.jpg
Symbolism,akseli-gallen-kallela,symposium-1894,downloaded_images/symposium-1894.jpg
Pop_Art,tano-festa,pialla,downloaded_images/pialla.jpg
Impressionism,claude-monet,water-lilies-21,downloaded_images/water-lilies-21.jpg
Realism,edouard-manet,branch-of-white-peonies-and-secateurs-1864,downloaded_images/branch-of-white-peonies-and-secateurs-1864.jpg
Post_Impressionism,ilya-mashkov,still-life-with-crabs-1925,downloaded_images/still-life-with-crabs-1925.jpg
Fauvism,rik-wouters,the-flute-player-1914,downloaded_images/the-flute-player-1914.jpg
Mannerism_Late_Renaissance,jacopo-pontormo,study-of-two-carthusian-monks-1525,downloaded_images/study-of-two-carthusian-monks-1525.jpg
Impressionism,claude-monet,the-marina-at-argenteuil-1872,downloaded_images/the-marina-at-argenteuil-1872.jpg
Realism,gustave-courbet,two-roe-deers-in-the-forest,downloaded_images/two-roe-deers-in-the-forest.jpg
Expressionism,ion-nicodim,unknown-title(13),downloaded_images/unknown-title(13).jpg
Realism,vasily-perov,christ-in-gethsemane-1878,downloaded_images/christ-in-gethsemane-1878.jpg
Impressionism,maurice-prendergast,handkerchief-point-coastal-scene,downloaded_images/handkerchief-point-coastal-scene.jpg
Post_Impressionism,jack-bush,country-road-1942,downloaded_images/country-road-1942.jpg
Art_Nouveau_Modern,raphael-kirchner,cigarettes-of-the-world-1900-3,downloaded_images/cigarettes-of-the-world-1900-3.jpg
Impressionism,salvador-dali,orchard-at-llane-cadaques-1920,downloaded_images/orchard-at-llane-cadaques-1920.jpg
High_Renaissance,correggio,departure-of-christ-from-mary-with-mary-and-martha-the-sisters-of-lazarus-1518,downloaded_images/departure-of-christ-from-mary-with-mary-and-martha-the-sisters-of-lazarus-1518.jpg
Romanticism,thomas-cole,sunny-morning-on-the-hudson-river-1827,downloaded_images/sunny-morning-on-the-hudson-river-1827.jpg
Cubism,otto-gustav-carlsund,framf-r-toalettspegeln,downloaded_images/framf-r-toalettspegeln.jpg
Impressionism,gustave-caillebotte,clump-of-chrysanthemums-garden-at-petit-gennevilliers,downloaded_images/clump-of-chrysanthemums-garden-at-petit-gennevilliers.jpg
Realism,vincent-van-gogh,peasant-woman-head-7,downloaded_images/peasant-woman-head-7.jpg
Post_Impressionism,paul-cezanne,farm-in-normandy-summer-1882,downloaded_images/farm-in-normandy-summer-1882.jpg
Naive_Art_Primitivism,marc-chagall,view-over-notre-dame-1980,downloaded_images/view-over-notre-dame-1980.jpg
Impressionism,edouard-manet,portrait-of-henry-bernstein-as-a-child-1881,downloaded_images/portrait-of-henry-bernstein-as-a-child-1881.jpg
Post_Impressionism,edouard-cortes,railway-ballast,downloaded_images/railway-ballast.jpg
Art_Nouveau_Modern,raphael-kirchner,christmas-pictures,downloaded_images/christmas-pictures.jpg
Expressionism,ligia-macovei,the-girl-with-an-orange,downloaded_images/the-girl-with-an-orange.jpg
Realism,james-tissot,the-dreamer-summer-evening,downloaded_images/the-dreamer-summer-evening.jpg
Post_Impressionism,theo-van-rysselberghe,roger-martin-du-gard-1926,downloaded_images/roger-martin-du-gard-1926.jpg
High_Renaissance,andrea-solario,head-of-st-john-the-baptist,downloaded_images/head-of-st-john-the-baptist.jpg
Impressionism,konstantin-korovin,roses-evening-1908,downloaded_images/roses-evening-1908.jpg
Post_Impressionism,gustave-loiseau,fog-morning-effect-1917,downloaded_images/fog-morning-effect-1917.jpg
Realism,vasily-polenov,troas,downloaded_images/troas.jpg
Expressionism,edvard-munch,spring-1889,downloaded_images/spring-1889.jpg
Fauvism,walasse-ting,green-lady-with-pink-rose,downloaded_images/green-lady-with-pink-rose.jpg
New_Realism,william-james-glackens,1911-for-the-championship-of-the-backlot-league,downloaded_images/1911-for-the-championship-of-the-backlot-league.jpg
Impressionism,james-tissot,older-sister,downloaded_images/older-sister.jpg
Naive_Art_Primitivism,diego-rivera,delfina-and-dimas,downloaded_images/delfina-and-dimas.jpg
Expressionism,milton-avery,blue-bay-and-dunes-1961,downloaded_images/blue-bay-and-dunes-1961.jpg
Ukiyo_e,keisai-eisen,a-couple-1827,downloaded_images/a-couple-1827.jpg
Impressionism,camille-pissarro,the-louvre-winter-sunlight-morning-2nd-version-1901,downloaded_images/the-louvre-winter-sunlight-morning-2nd-version-1901.jpg
Post_Impressionism,gustave-loiseau,near-pontoise-1901,downloaded_images/near-pontoise-1901.jpg
Post_Impressionism,vincent-van-gogh,guinguette-1886(1),downloaded_images/guinguette-1886(1).jpg
Baroque,peter-paul-rubens,the-triumph-of-the-victory,downloaded_images/the-triumph-of-the-victory.jpg
Symbolism,nicholas-roerich,sketch-for-ladoga-series-1918,downloaded_images/sketch-for-ladoga-series-1918.jpg
Romanticism,jan-matejko,saint-casimir,downloaded_images/saint-casimir.jpg
Symbolism,mstislav-dobuzhinsky,petersburg-the-obvodny-canal-1902,downloaded_images/petersburg-the-obvodny-canal-1902.jpg
Realism,valentin-serov,portrait-of-the-actress-glikeria-fedotova-1905,downloaded_images/portrait-of-the-actress-glikeria-fedotova-1905.jpg
High_Renaissance,giorgione,christ-carrying-the-cross(2),downloaded_images/christ-carrying-the-cross(2).jpg
Romanticism,gustave-dore,the-gluttons-ciacco(1),downloaded_images/the-gluttons-ciacco(1).jpg
Realism,pyotr-konchalovsky,portrait-of-boris-nikolayevich-yakovlev-1953,downloaded_images/portrait-of-boris-nikolayevich-yakovlev-1953.jpg
Early_Renaissance,fra-angelico,crucified-christ-with-the-virgin-st-john-the-evangelist-and-cardinal-juan-de-torquemada-1442,downloaded_images/crucified-christ-with-the-virgin-st-john-the-evangelist-and-cardinal-juan-de-torquemada-1442.jpg
Baroque,anthony-van-dyck,deposition-1634,downloaded_images/deposition-1634.jpg
Realism,henri-fantin-latour,dahlias-1873,downloaded_images/dahlias-1873.jpg
Realism,pyotr-konchalovsky,still-life-lilacs-in-a-basket-heroic-1933,downloaded_images/still-life-lilacs-in-a-basket-heroic-1933.jpg
Expressionism,rafael-zabaleta,seated-boy-1,downloaded_images/seated-boy-1.jpg
Impressionism,claude-monet,the-garden-1,downloaded_images/the-garden-1.jpg
Early_Renaissance,sandro-botticelli,inferno-canto-xxxi-1480(1),downloaded_images/inferno-canto-xxxi-1480(1).jpg
Impressionism,francis-picabia,the-eure-in-the-twilight-sun-1901,downloaded_images/the-eure-in-the-twilight-sun-1901.jpg
Baroque,esaias-van-de-velde,riding-on-the-road-next-to-a-farm,downloaded_images/riding-on-the-road-next-to-a-farm.jpg
Symbolism,gustav-klimt,hope-i,downloaded_images/hope-i.jpg
Baroque,frans-hals,portrait-of-a-man-nicolaes-pietersz-duyst-van-voorhou,downloaded_images/portrait-of-a-man-nicolaes-pietersz-duyst-van-voorhou.jpg
Romanticism,ivan-aivazovsky,sunset-a-lone-sailboat-1853,downloaded_images/sunset-a-lone-sailboat-1853.jpg
Post_Impressionism,henri-de-toulouse-lautrec,baron,downloaded_images/baron.jpg
Realism,ilya-repin,a-bouquet-of-flowers-1878,downloaded_images/a-bouquet-of-flowers-1878.jpg
Impressionism,claude-monet,woman-with-a-parasol-in-the-garden-in-argenteuil,downloaded_images/woman-with-a-parasol-in-the-garden-in-argenteuil.jpg
Impressionism,alfred-sisley,banks-of-the-loing-at-saint-mammes-1885,downloaded_images/banks-of-the-loing-at-saint-mammes-1885.jpg
Impressionism,basuki-abdullah,the-fruit-market,downloaded_images/the-fruit-market.jpg
Northern_Renaissance,albrecht-durer,the-penance-of-st-john-chrysostom-1496,downloaded_images/the-penance-of-st-john-chrysostom-1496.jpg
