style,artist,picture,path
Romanticism,john-collier,the-artist-s-wife-marion-collier-n-e-huxley,the-artist-s-wife-marion-collier-n-e-huxley.jpg
Romanticism,gustave-dore,the-descent-from-thecross,the-descent-from-thecross.jpg
Realism,fyodor-vasilyev,rapid-stream,rapid-stream.jpg
Romanticism,fyodor-solntsev,people-clothes-the-province-of-kiev-1,people-clothes-the-province-of-kiev-1.jpg
Realism,anders-zorn,opal-1891,opal-1891.jpg
Naive_Art_Primitivism,marc-chagall,bathsheba-1963,bathsheba-1963.jpg
Art_Nouveau_Modern,nicholas-roerich,brangena-1912,brangena-1912.jpg
Realism,thomas-eakins,john-biglin-in-a-single-scull-1874-1,john-biglin-in-a-single-scull-1874-1.jpg
Realism,martiros-saryan,portrait-of-an-art-critic-abram-efros-1944,portrait-of-an-art-critic-abram-efros-1944.jpg
High_Renaissance,cima-da-conegliano,madonna-of-the-orange-tree-with-st-ludovic-of-toulouse-and-st-jerome,madonna-of-the-orange-tree-with-st-ludovic-of-toulouse-and-st-jerome.jpg
Expressionism,george-mavroides,nino-2000,nino-2000.jpg
Synthetic_Cubism,georges-braque,violin-and-pipe-le-quotidien-1913,violin-and-pipe-le-quotidien-1913.jpg
Northern_Renaissance,gerard-david,the-virgin-and-child-in-a-landscape,the-virgin-and-child-in-a-landscape.jpg
Art_Nouveau_Modern,ivan-bilibin,prince-ivan-and-the-firebird-illustration-for-the-russian-fairy-story-the-firebird-1901,prince-ivan-and-the-firebird-illustration-for-the-russian-fairy-story-the-firebird-1901.jpg
Cubism,louis-marcoussis,composition-au-visage-et-au-coquillage-1939,composition-au-visage-et-au-coquillage-1939.jpg
Symbolism,mstislav-dobuzhinsky,rooftops-1901,rooftops-1901.jpg
Art_Nouveau_Modern,felix-vallotton,henri-d-artois-1895,henri-d-artois-1895.jpg
Art_Nouveau_Modern,nicholas-roerich,tristan-1912,tristan-1912.jpg
Post_Impressionism,vincent-van-gogh,woman-standing-1890,woman-standing-1890.jpg
Realism,vincent-van-gogh,seated-girl-seen-from-the-front,seated-girl-seen-from-the-front.jpg
Impressionism,william-merritt-chase,girl-in-a-japanese-costume,girl-in-a-japanese-costume.jpg
Color_Field_Painting,morris-louis,floral-v-1960,floral-v-1960.jpg
Art_Nouveau_Modern,leon-bakst,arabic-dancer,arabic-dancer.jpg
Northern_Renaissance,albrecht-durer,deposition-engraved-passion-1512,deposition-engraved-passion-1512.jpg
Art_Nouveau_Modern,nicholas-roerich,tristan-1912-1,tristan-1912-1.jpg
Romanticism,dante-gabriel-rossetti,the-beloved-study-the-bride-study-1865,the-beloved-study-the-bride-study-1865.jpg
Ukiyo_e,tsukioka-yoshitoshi,lady-getting-tattooed,lady-getting-tattooed.jpg
Romanticism,thomas-cole,catskill-scenery,catskill-scenery.jpg
Naive_Art_Primitivism,marc-chagall,tchitchikov-triumphant,tchitchikov-triumphant.jpg
Symbolism,james-tissot,the-death-of-aaron,the-death-of-aaron.jpg
Expressionism,ion-tuculescu,travelling-eyes,travelling-eyes.jpg
Art_Nouveau_Modern,nicholas-roerich,saint-sergius-1922,saint-sergius-1922.jpg
Impressionism,edouard-manet,woman-in-furs-portrait-of-mery-laurent-1882,woman-in-furs-portrait-of-mery-laurent-1882.jpg
Impressionism,james-tissot,a-declaration-of-love,a-declaration-of-love.jpg
Impressionism,james-ensor,old-lady-with-blue-shawl-the-artist-s-grandmother-1881,old-lady-with-blue-shawl-the-artist-s-grandmother-1881.jpg
Expressionism,max-pechstein,schneeschmelze-melting-snow-1922,schneeschmelze-melting-snow-1922.jpg
Pop_Art,andy-warhol,marylin-red,marylin-red.jpg
Realism,ilya-repin,portrait-of-a-bocharova-artist-s-aunts-1859,portrait-of-a-bocharova-artist-s-aunts-1859.jpg
Northern_Renaissance,albrecht-durer,christ-appears-to-mary-magdalene-1511,christ-appears-to-mary-magdalene-1511.jpg
Mannerism_Late_Renaissance,titian,st-john-the-almsgiver-1550,st-john-the-almsgiver-1550.jpg
Art_Nouveau_Modern,nicholas-roerich,kiss-the-earth-1912-1,kiss-the-earth-1912-1.jpg
Expressionism,martiros-saryan,ararat-1912,ararat-1912.jpg
Realism,charles-francois-daubigny,sunset-on-the-oise-1865,sunset-on-the-oise-1865.jpg
Art_Nouveau_Modern,wilhelm-kotarbinski,adagio2,adagio2.jpg
Baroque,adriaen-van-ostade,the-peasant-settling-his-debt,the-peasant-settling-his-debt.jpg
Impressionism,arkhip-kuindzhi,view-on-moscow-from-sparrow-hills-1882,view-on-moscow-from-sparrow-hills-1882.jpg
Art_Nouveau_Modern,nicholas-roerich,solveig-1912,solveig-1912.jpg
Impressionism,peder-severin-kroyer,marie-kr-yer-painting-on-the-beach-at-stenbjerg-1889,marie-kr-yer-painting-on-the-beach-at-stenbjerg-1889.jpg
Impressionism,john-henry-twachtman,round-hill-road-1900,round-hill-road-1900.jpg
Expressionism,henri-matisse,young-woman-playing-violin-1923,young-woman-playing-violin-1923.jpg
Post_Impressionism,richard-gerstl,fruit-tree-1907,fruit-tree-1907.jpg
Expressionism,ernst-ludwig-kirchner,cows-at-sunset-1919,cows-at-sunset-1919.jpg
Realism,james-tissot,hide-and-seek,hide-and-seek.jpg
Realism,fyodor-vasilyev,landscape-pargolovo,landscape-pargolovo.jpg
Post_Impressionism,pyotr-konchalovsky,kutaisi-grape-market-1935,kutaisi-grape-market-1935.jpg
Northern_Renaissance,lucas-cranach-the-elder,paradise-1536,paradise-1536.jpg
Art_Nouveau_Modern,edmund-dulac,princess-orchid-s-party-illustration-to-fairies-i-have-met,princess-orchid-s-party-illustration-to-fairies-i-have-met.jpg
Rococo,william-hogarth,portrait-of-lady-mary-grey-and-lord-george-grey-1740,portrait-of-lady-mary-grey-and-lord-george-grey-1740.jpg
Realism,john-everett-millais,caller-herrin,caller-herrin.jpg
Naive_Art_Primitivism,niko-pirosmani,kakheti-wine-kardanah(1),kakheti-wine-kardanah(1).jpg
Pointillism,maurice-prendergast,rising-tide-st-malo,rising-tide-st-malo.jpg
Symbolism,nicholas-roerich,tibet-1943-1,tibet-1943-1.jpg
Expressionism,balthus,young-girl-with-white-skirt-1955,young-girl-with-white-skirt-1955.jpg
Contemporary_Realism,richard-whitney,helen-papoutsy,helen-papoutsy.jpg
Symbolism,mikhail-vrubel,a-man-in-a-russian-old-style-costume-1886,a-man-in-a-russian-old-style-costume-1886.jpg
Romanticism,konstantin-makovsky,street-in-cairo,street-in-cairo.jpg
Abstract_Expressionism,aaron-siskind,per-400-1983,per-400-1983.jpg
Romanticism,william-holman-hunt,portrait-of-dante-gabriel-rossetti-1853,portrait-of-dante-gabriel-rossetti-1853.jpg
Impressionism,john-henry-twachtman,in-the-greenhouse,in-the-greenhouse.jpg
High_Renaissance,pietro-perugino,madonna-with-saints-adoring-the-child,madonna-with-saints-adoring-the-child.jpg
Expressionism,pierre-alechinsky,stars-and-disasters-astres-et-d-sastres-1969-1,stars-and-disasters-astres-et-d-sastres-1969-1.jpg
Realism,vasily-surikov,view-of-kremlin-at-winter-1876,view-of-kremlin-at-winter-1876.jpg
Impressionism,willard-metcalf,flying-shadows-1,flying-shadows-1.jpg
Art_Nouveau_Modern,nicholas-roerich,clowns-skula-and-yeroshka-1914,clowns-skula-and-yeroshka-1914.jpg
Baroque,bartolome-esteban-murillo,the-immaculate-conception-1,the-immaculate-conception-1.jpg
Realism,ilya-repin,on-a-turf-bench-1876,on-a-turf-bench-1876.jpg
Expressionism,paul-delvaux,naked-at-dawn-1932,naked-at-dawn-1932.jpg
Expressionism,dimitris-mytaras,mirror-with-mauve-1964,mirror-with-mauve-1964.jpg
Northern_Renaissance,hans-holbein-the-younger,st-john-the-baptist,st-john-the-baptist.jpg
Impressionism,pierre-auguste-renoir,girl-wearing-a-straw-hat,girl-wearing-a-straw-hat.jpg
High_Renaissance,titian,giorgio-cornaro-with-a-falcon-1537,giorgio-cornaro-with-a-falcon-1537.jpg
Baroque,adriaen-van-de-velde,battle,battle.jpg
Early_Renaissance,andrea-del-verrocchio,putto-with-dolphin,putto-with-dolphin.jpg
Expressionism,george-bouzianis,topio-sto-aixenaou-1928,topio-sto-aixenaou-1928.jpg
Symbolism,konstantin-bogaevsky,altars-in-the-desert-1908,altars-in-the-desert-1908.jpg
Impressionism,claude-monet,rouen-cathedral-evening-harmony-in-brown-1894,rouen-cathedral-evening-harmony-in-brown-1894.jpg
Color_Field_Painting,gotthard-graubner,caldo-2002,caldo-2002.jpg
Realism,salvador-dali,equestrian-fantasy-portrait-of-lady-dunn,equestrian-fantasy-portrait-of-lady-dunn.jpg
Naive_Art_Primitivism,marc-chagall,window-over-a-garden,window-over-a-garden.jpg
Cubism,pablo-picasso,woman-in-an-armchair-1941,woman-in-an-armchair-1941.jpg
Post_Impressionism,vincent-van-gogh,street-in-saintes-maries-1888-2,street-in-saintes-maries-1888-2.jpg
Art_Nouveau_Modern,edmund-dulac,a-palace-of-wonder-from-beauty-and-the-beast,a-palace-of-wonder-from-beauty-and-the-beast.jpg
Baroque,guido-reni,saint-mark,saint-mark.jpg
Abstract_Expressionism,jackson-pollock,number-14(1),number-14(1).jpg
Romanticism,joseph-wright,virgil-s-tomb-with-the-figure-of-silius-italicus-1779,virgil-s-tomb-with-the-figure-of-silius-italicus-1779.jpg
Post_Impressionism,henri-de-toulouse-lautrec,the-redhead-with-a-white-blouse-1888,the-redhead-with-a-white-blouse-1888.jpg
Romanticism,fyodor-solntsev,clothing-of-queens-with-portraits-of-queens-evdokia-lukianovny-and-natalia-kirilovna,clothing-of-queens-with-portraits-of-queens-evdokia-lukianovny-and-natalia-kirilovna.jpg
Art_Nouveau_Modern,henri-de-toulouse-lautrec,the-mad-cow,the-mad-cow.jpg
Early_Renaissance,carlo-crivelli,piet-1,piet-1.jpg
Early_Renaissance,andrea-mantegna,maria-with-the-sleeping-child-1455,maria-with-the-sleeping-child-1455.jpg
Impressionism,arkhip-kuindzhi,night,night.jpg
Post_Impressionism,edouard-cortes,place-de-la-madeleine-2,place-de-la-madeleine-2.jpg
Northern_Renaissance,albrecht-durer,portrait-of-jakob-fugger-1,portrait-of-jakob-fugger-1.jpg
Realism,ilya-repin,portrait-of-m-p-shevtsova-wife-of-a-shevtsov-1876,portrait-of-m-p-shevtsova-wife-of-a-shevtsov-1876.jpg
Impressionism,pierre-auguste-renoir,jacques-fray-as-a-baby-1904,jacques-fray-as-a-baby-1904.jpg
Pop_Art,andy-warhol,queen-beatrix-of-the-netherlands-from-reigning-queens-1985,queen-beatrix-of-the-netherlands-from-reigning-queens-1985.jpg
Impressionism,claude-monet,the-wooden-bridge,the-wooden-bridge.jpg
Realism,john-singer-sargent,villa-torlonia-fountain-1907,villa-torlonia-fountain-1907.jpg
Naive_Art_Primitivism,pablo-picasso,jacqueline-in-turkish-costume-1955,jacqueline-in-turkish-costume-1955.jpg
Symbolism,konstantin-vasilyev,marshal-zhukov,marshal-zhukov.jpg
Post_Impressionism,ilya-mashkov,berries-on-the-background-of-a-red-tray-1908,berries-on-the-background-of-a-red-tray-1908.jpg
Romanticism,william-shayer,afternoon-rest,afternoon-rest.jpg
Cubism,romare-bearden,battle-with-cicones-1977,battle-with-cicones-1977.jpg
Realism,james-tissot,unaccepted,unaccepted.jpg
Rococo,louise-elisabeth-vigee-le-brun,portrait-of-baron-grigory-alexandrovich-stroganoff-1793,portrait-of-baron-grigory-alexandrovich-stroganoff-1793.jpg
Early_Renaissance,carlo-crivelli,annunciation-angel-1482,annunciation-angel-1482.jpg
Rococo,allan-ramsay,the-painter-s-wife-margaret-lindsay,the-painter-s-wife-margaret-lindsay.jpg
Realism,boris-kustodiev,portrait-of-m-a-voloshin-1924,portrait-of-m-a-voloshin-1924.jpg
Symbolism,konstantin-bogaevsky,classical-landscape-1910,classical-landscape-1910.jpg
Romanticism,ivan-aivazovsky,the-shipwreck-1875,the-shipwreck-1875.jpg
Northern_Renaissance,jean-fouquet,medallion,medallion.jpg
Romanticism,caspar-david-friedrich,oak-tree-in-the-snow-1828,oak-tree-in-the-snow-1828.jpg
Northern_Renaissance,hans-baldung,the-three-kings-altarpiece,the-three-kings-altarpiece.jpg
Realism,camille-pissarro,la-varenne-de-st-hilaire-1863,la-varenne-de-st-hilaire-1863.jpg
Romanticism,konstantin-makovsky,portrait-of-russian-opera-singer-nikolay-figner,portrait-of-russian-opera-singer-nikolay-figner.jpg
Realism,charles-francois-daubigny,the-banks-of-the-oise(1),the-banks-of-the-oise(1).jpg
Romanticism,theodore-gericault,horse-leaving-a-stable,horse-leaving-a-stable.jpg
Impressionism,pierre-auguste-renoir,the-seine-at-argenteuil-1888-1,the-seine-at-argenteuil-1888-1.jpg
Cubism,ernst-ludwig-kirchner,traber-team,traber-team.jpg
Northern_Renaissance,hans-baldung,the-erection-of-the-cross-1507,the-erection-of-the-cross-1507.jpg
Impressionism,camille-pissarro,peasant-woman-at-the-well,peasant-woman-at-the-well.jpg
Impressionism,pierre-auguste-renoir,cup-and-oranges,cup-and-oranges.jpg
Naive_Art_Primitivism,marc-chagall,illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-18,illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-18.jpg
Romanticism,william-holman-hunt,british-artist-william-holman-hunt,british-artist-william-holman-hunt.jpg
Naive_Art_Primitivism,horace-pippin,victorian-interior,victorian-interior.jpg
Minimalism,walter-de-maria,triangle-circle-square-1972,triangle-circle-square-1972.jpg
Realism,ivan-kramskoy,portrait-of-the-artist-konstantin-savitsky-1871,portrait-of-the-artist-konstantin-savitsky-1871.jpg
Realism,vincent-van-gogh,sien-nursing-baby-half-figure-1882-1,sien-nursing-baby-half-figure-1882-1.jpg
Impressionism,joaquã­n-sorolla,maria-at-the-beach-biarritz-1906,maria-at-the-beach-biarritz-1906.jpg
Abstract_Expressionism,betty-parsons,ladder-1968,ladder-1968.jpg
Northern_Renaissance,albrecht-durer,arm-of-eve,arm-of-eve.jpg
Romanticism,johan-christian-dahl,holmestrand-1843,holmestrand-1843.jpg
Art_Nouveau_Modern,carl-larsson,plowing(1),plowing(1).jpg
Romanticism,alexander-orlowski,portrait-of-a-woman-1814,portrait-of-a-woman-1814.jpg
Impressionism,konstantinos-volanakis,washing-women-at-the-river,washing-women-at-the-river.jpg
Romanticism,orest-kiprensky,a-large-griffonnage-1814,a-large-griffonnage-1814.jpg
Symbolism,akseli-gallen-kallela,symposium-1894,symposium-1894.jpg
Pop_Art,tano-festa,pialla,pialla.jpg
Impressionism,claude-monet,water-lilies-21,water-lilies-21.jpg
Realism,edouard-manet,branch-of-white-peonies-and-secateurs-1864,branch-of-white-peonies-and-secateurs-1864.jpg
Post_Impressionism,ilya-mashkov,still-life-with-crabs-1925,still-life-with-crabs-1925.jpg
Fauvism,rik-wouters,the-flute-player-1914,the-flute-player-1914.jpg
Mannerism_Late_Renaissance,jacopo-pontormo,study-of-two-carthusian-monks-1525,study-of-two-carthusian-monks-1525.jpg
Impressionism,claude-monet,the-marina-at-argenteuil-1872,the-marina-at-argenteuil-1872.jpg
Realism,gustave-courbet,two-roe-deers-in-the-forest,two-roe-deers-in-the-forest.jpg
Expressionism,ion-nicodim,unknown-title(13),unknown-title(13).jpg
Realism,vasily-perov,christ-in-gethsemane-1878,christ-in-gethsemane-1878.jpg
Impressionism,maurice-prendergast,handkerchief-point-coastal-scene,handkerchief-point-coastal-scene.jpg
Post_Impressionism,jack-bush,country-road-1942,country-road-1942.jpg
Art_Nouveau_Modern,raphael-kirchner,cigarettes-of-the-world-1900-3,cigarettes-of-the-world-1900-3.jpg
Impressionism,salvador-dali,orchard-at-llane-cadaques-1920,orchard-at-llane-cadaques-1920.jpg
High_Renaissance,correggio,departure-of-christ-from-mary-with-mary-and-martha-the-sisters-of-lazarus-1518,departure-of-christ-from-mary-with-mary-and-martha-the-sisters-of-lazarus-1518.jpg
Romanticism,thomas-cole,sunny-morning-on-the-hudson-river-1827,sunny-morning-on-the-hudson-river-1827.jpg
Cubism,otto-gustav-carlsund,framf-r-toalettspegeln,framf-r-toalettspegeln.jpg
Impressionism,gustave-caillebotte,clump-of-chrysanthemums-garden-at-petit-gennevilliers,clump-of-chrysanthemums-garden-at-petit-gennevilliers.jpg
Realism,vincent-van-gogh,peasant-woman-head-7,peasant-woman-head-7.jpg
Post_Impressionism,paul-cezanne,farm-in-normandy-summer-1882,farm-in-normandy-summer-1882.jpg
Naive_Art_Primitivism,marc-chagall,view-over-notre-dame-1980,view-over-notre-dame-1980.jpg
Impressionism,edouard-manet,portrait-of-henry-bernstein-as-a-child-1881,portrait-of-henry-bernstein-as-a-child-1881.jpg
Post_Impressionism,edouard-cortes,railway-ballast,railway-ballast.jpg
Art_Nouveau_Modern,raphael-kirchner,christmas-pictures,christmas-pictures.jpg
Expressionism,ligia-macovei,the-girl-with-an-orange,the-girl-with-an-orange.jpg
Realism,james-tissot,the-dreamer-summer-evening,the-dreamer-summer-evening.jpg
Post_Impressionism,theo-van-rysselberghe,roger-martin-du-gard-1926,roger-martin-du-gard-1926.jpg
High_Renaissance,andrea-solario,head-of-st-john-the-baptist,head-of-st-john-the-baptist.jpg
Impressionism,konstantin-korovin,roses-evening-1908,roses-evening-1908.jpg
Post_Impressionism,gustave-loiseau,fog-morning-effect-1917,fog-morning-effect-1917.jpg
Realism,vasily-polenov,troas,troas.jpg
Expressionism,edvard-munch,spring-1889,spring-1889.jpg
Fauvism,walasse-ting,green-lady-with-pink-rose,green-lady-with-pink-rose.jpg
New_Realism,william-james-glackens,1911-for-the-championship-of-the-backlot-league,1911-for-the-championship-of-the-backlot-league.jpg
Impressionism,james-tissot,older-sister,older-sister.jpg
Naive_Art_Primitivism,diego-rivera,delfina-and-dimas,delfina-and-dimas.jpg
Expressionism,milton-avery,blue-bay-and-dunes-1961,blue-bay-and-dunes-1961.jpg
Ukiyo_e,keisai-eisen,a-couple-1827,a-couple-1827.jpg
Impressionism,camille-pissarro,the-louvre-winter-sunlight-morning-2nd-version-1901,the-louvre-winter-sunlight-morning-2nd-version-1901.jpg
Post_Impressionism,gustave-loiseau,near-pontoise-1901,near-pontoise-1901.jpg
Post_Impressionism,vincent-van-gogh,guinguette-1886(1),guinguette-1886(1).jpg
Baroque,peter-paul-rubens,the-triumph-of-the-victory,the-triumph-of-the-victory.jpg
Symbolism,nicholas-roerich,sketch-for-ladoga-series-1918,sketch-for-ladoga-series-1918.jpg
Romanticism,jan-matejko,saint-casimir,saint-casimir.jpg
Symbolism,mstislav-dobuzhinsky,petersburg-the-obvodny-canal-1902,petersburg-the-obvodny-canal-1902.jpg
Realism,valentin-serov,portrait-of-the-actress-glikeria-fedotova-1905,portrait-of-the-actress-glikeria-fedotova-1905.jpg
High_Renaissance,giorgione,christ-carrying-the-cross(2),christ-carrying-the-cross(2).jpg
Romanticism,gustave-dore,the-gluttons-ciacco(1),the-gluttons-ciacco(1).jpg
Realism,pyotr-konchalovsky,portrait-of-boris-nikolayevich-yakovlev-1953,portrait-of-boris-nikolayevich-yakovlev-1953.jpg
Early_Renaissance,fra-angelico,crucified-christ-with-the-virgin-st-john-the-evangelist-and-cardinal-juan-de-torquemada-1442,crucified-christ-with-the-virgin-st-john-the-evangelist-and-cardinal-juan-de-torquemada-1442.jpg
Baroque,anthony-van-dyck,deposition-1634,deposition-1634.jpg
Realism,henri-fantin-latour,dahlias-1873,dahlias-1873.jpg
Realism,pyotr-konchalovsky,still-life-lilacs-in-a-basket-heroic-1933,still-life-lilacs-in-a-basket-heroic-1933.jpg
Expressionism,rafael-zabaleta,seated-boy-1,seated-boy-1.jpg
Impressionism,claude-monet,the-garden-1,the-garden-1.jpg
Early_Renaissance,sandro-botticelli,inferno-canto-xxxi-1480(1),inferno-canto-xxxi-1480(1).jpg
Impressionism,francis-picabia,the-eure-in-the-twilight-sun-1901,the-eure-in-the-twilight-sun-1901.jpg
Baroque,esaias-van-de-velde,riding-on-the-road-next-to-a-farm,riding-on-the-road-next-to-a-farm.jpg
Symbolism,gustav-klimt,hope-i,hope-i.jpg
Baroque,frans-hals,portrait-of-a-man-nicolaes-pietersz-duyst-van-voorhou,portrait-of-a-man-nicolaes-pietersz-duyst-van-voorhou.jpg
Romanticism,ivan-aivazovsky,sunset-a-lone-sailboat-1853,sunset-a-lone-sailboat-1853.jpg
Post_Impressionism,henri-de-toulouse-lautrec,baron,baron.jpg
Realism,ilya-repin,a-bouquet-of-flowers-1878,a-bouquet-of-flowers-1878.jpg
Impressionism,claude-monet,woman-with-a-parasol-in-the-garden-in-argenteuil,woman-with-a-parasol-in-the-garden-in-argenteuil.jpg
Impressionism,alfred-sisley,banks-of-the-loing-at-saint-mammes-1885,banks-of-the-loing-at-saint-mammes-1885.jpg
Impressionism,basuki-abdullah,the-fruit-market,the-fruit-market.jpg
Northern_Renaissance,albrecht-durer,the-penance-of-st-john-chrysostom-1496,the-penance-of-st-john-chrysostom-1496.jpg
Symbolism,gustave-moreau,voices-of-evening,voices-of-evening.jpg
Art_Nouveau_Modern,heorhiy-narbut,illustration-to-nightingale-by-hans-christian-andersen-1912,illustration-to-nightingale-by-hans-christian-andersen-1912.jpg
Symbolism,nicholas-roerich,sketch-for-tale-of-tsar-saltan-1919-4,sketch-for-tale-of-tsar-saltan-1919-4.jpg
Romanticism,francisco-goya,now-they-are-sitting-well-1799,now-they-are-sitting-well-1799.jpg
High_Renaissance,michelangelo,the-ancestors-of-christ-ozias-1509,the-ancestors-of-christ-ozias-1509.jpg
Impressionism,pierre-auguste-renoir,portrait-of-a-woman-1892,portrait-of-a-woman-1892.jpg
Impressionism,gregoire-boonzaier,an-old-cottage-mowbray-1933,an-old-cottage-mowbray-1933.jpg
Realism,odilon-redon,flowers-in-a-vase-with-one-handle,flowers-in-a-vase-with-one-handle.jpg
Naive_Art_Primitivism,georges-ribemont-dessaignes,untitled-river-and-hills,untitled-river-and-hills.jpg
Mannerism_Late_Renaissance,giorgio-vasari,the-last-judgment,the-last-judgment.jpg
Realism,ivan-shishkin,mast-tree-grove-1897,mast-tree-grove-1897.jpg
Expressionism,neil-welliver,the-beautiful-gabrielle-and-the-marechale-de-balagny,the-beautiful-gabrielle-and-the-marechale-de-balagny.jpg
Romanticism,viktor-vasnetsov,oleg-meets-wizard-1899,oleg-meets-wizard-1899.jpg
Baroque,rembrandt,the-triumph-of-mordechai-1641,the-triumph-of-mordechai-1641.jpg
Romanticism,john-crome,a-barge-with-a-wounded-soldier,a-barge-with-a-wounded-soldier.jpg
Rococo,joshua-reynolds,lady-charles-spencer,lady-charles-spencer.jpg
Cubism,yiannis-tsaroychis,drawing-1926,drawing-1926.jpg
Abstract_Expressionism,geta-bratescu,the-rule-of-the-circle-the-rule-of-the-game-1985(11),the-rule-of-the-circle-the-rule-of-the-game-1985(11).jpg
Realism,theodore-rousseau,sunset-on-a-plain,sunset-on-a-plain.jpg
Impressionism,john-henry-twachtman,fishing-boats-at-gloucester,fishing-boats-at-gloucester.jpg
Realism,henri-fantin-latour,still-life-glass-silver-goblet-and-cup-of-champagn-1871,still-life-glass-silver-goblet-and-cup-of-champagn-1871.jpg
Early_Renaissance,domenico-ghirlandaio,zacharias-writes-down-the-name-of-his-son,zacharias-writes-down-the-name-of-his-son.jpg
Post_Impressionism,salvador-dali,self-portrait-with-raphaelesque-neck-1922,self-portrait-with-raphaelesque-neck-1922.jpg
Realism,winslow-homer,two-girls-on-the-beach-tynemouth-1891,two-girls-on-the-beach-tynemouth-1891.jpg
Expressionism,ernst-ludwig-kirchner,female-nudes-striding-into-the-sea,female-nudes-striding-into-the-sea.jpg
Realism,augustus-john,signorina-estella-1900,signorina-estella-1900.jpg
Art_Nouveau_Modern,anna-ostroumova-lebedeva,landscape-near-the-pil-tower-1923,landscape-near-the-pil-tower-1923.jpg
Expressionism,margareta-sterian,circus-scene,circus-scene.jpg
Impressionism,pierre-auguste-renoir,portrait-of-coco-1905,portrait-of-coco-1905.jpg
Impressionism,claude-monet,poplars-at-giverny-2,poplars-at-giverny-2.jpg
Rococo,canaletto,an-island-in-the-lagoon-with-a-gateway-and-a-church,an-island-in-the-lagoon-with-a-gateway-and-a-church.jpg
Abstract_Expressionism,robert-goodnough,two-seated-figures-1955,two-seated-figures-1955.jpg
Pointillism,theo-van-rysselberghe,the-pointe-de-per-kiridec-at-roscoff,the-pointe-de-per-kiridec-at-roscoff.jpg
Post_Impressionism,paul-cezanne,large-trees-at-jas-de-bouffan-1887,large-trees-at-jas-de-bouffan-1887.jpg
Symbolism,konstantin-somov,fireworks-1,fireworks-1.jpg
High_Renaissance,pietro-perugino,the-crucifixion-1496,the-crucifixion-1496.jpg
Realism,aleksey-savrasov,landscape-with-church-and-the-ruins-1861,landscape-with-church-and-the-ruins-1861.jpg
Realism,boris-kustodiev,bathing-1912,bathing-1912.jpg
Realism,gustave-courbet,the-source-of-the-lison-1866,the-source-of-the-lison-1866.jpg
Expressionism,ion-pacea,composition-en-rouge,composition-en-rouge.jpg
Realism,camille-corot,coulommiers-the-garden-of-m-preschez-1868,coulommiers-the-garden-of-m-preschez-1868.jpg
Rococo,pietro-longhi,the-spinner(1),the-spinner(1).jpg
Art_Nouveau_Modern,carl-larsson,the-day-before-christmas-1892(1),the-day-before-christmas-1892(1).jpg
Fauvism,marsden-hartley,pueblo-mountain-1918,pueblo-mountain-1918.jpg
Rococo,thomas-gainsborough,thomas-pennant-1776,thomas-pennant-1776.jpg
Expressionism,candido-portinari,gaiola-i-do-livro-menino-de-engenho-1959,gaiola-i-do-livro-menino-de-engenho-1959.jpg
Expressionism,amedeo-modigliani,raimondo-1915,raimondo-1915.jpg
Realism,jehan-georges-vibert,a-grand-white-enuch-watching-doves,a-grand-white-enuch-watching-doves.jpg
Realism,fyodor-bronnikov,servant-of-cardinal-1869,servant-of-cardinal-1869.jpg
Romanticism,william-turner,music-company-petworth,music-company-petworth.jpg
Rococo,pietro-longhi,the-family,the-family.jpg
Abstract_Expressionism,bradley-walker-tomlin,all-souls-night-1947,all-souls-night-1947.jpg
Impressionism,claude-monet,cliffs-at-pourville-rain,cliffs-at-pourville-rain.jpg
Post_Impressionism,vincent-van-gogh,green-ears-of-wheat-1888(1),green-ears-of-wheat-1888(1).jpg
Art_Nouveau_Modern,wilhelm-kotarbinski,water-nymph,water-nymph.jpg
Realism,vladimir-makovsky,hiring-a-servants-1891,hiring-a-servants-1891.jpg
Symbolism,konstantin-bogaevsky,ancient-fortress-1902,ancient-fortress-1902.jpg
Post_Impressionism,vincent-van-gogh,wheat-field-with-a-lark-1887(1),wheat-field-with-a-lark-1887(1).jpg
Abstract_Expressionism,jay-defeo,the-rose-1966,the-rose-1966.jpg
Pop_Art,andy-warhol,cow-2,cow-2.jpg
Impressionism,joaquã­n-sorolla,my-family-1901,my-family-1901.jpg
Minimalism,felix-gonzalez-torres,untitled-north-1993,untitled-north-1993.jpg
Impressionism,camille-pissarro,the-road-to-louveciennes-at-the-outskirts-of-the-forest-1871,the-road-to-louveciennes-at-the-outskirts-of-the-forest-1871.jpg
Realism,ferdinand-hodler,the-shoemaker-1878,the-shoemaker-1878.jpg
Expressionism,pablo-picasso,the-absinthe-drinker-portrait-of-angel-fernandez-de-soto-1903,the-absinthe-drinker-portrait-of-angel-fernandez-de-soto-1903.jpg
Baroque,gabriel-metsu,visit-to-the-nursery-after-the-birth-of-sara-hinlopen-1661,visit-to-the-nursery-after-the-birth-of-sara-hinlopen-1661.jpg
Art_Nouveau_Modern,ivan-bilibin,illustration-for-a-poem-walls-of-cain-by-vyacheslav-ivanov-1906,illustration-for-a-poem-walls-of-cain-by-vyacheslav-ivanov-1906.jpg
Realism,nikolay-bogdanov-belsky,behind-the-light,behind-the-light.jpg
